Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber,VEHTYPE
41249,1044,656,DHL,conventional,tour-based,7.0,7.0
41289,2668,656,PostNL,conventional,tour-based,1.0,7.0
41327,2668,656,PostNL,conventional,tour-based,1.0,7.0
41334,2668,656,PostNL,conventional,tour-based,1.0,7.0
41343,3362,656,UPS,conventional,tour-based,13.0,7.0
41371,1044,657,DHL,conventional,tour-based,7.0,7.0
41480,1044,658,DHL,conventional,tour-based,7.0,7.0
41482,1044,658,DHL,conventional,tour-based,7.0,7.0
41484,1044,658,DHL,conventional,tour-based,7.0,7.0
41520,4604,658,DPD,conventional,tour-based,14.0,7.0
41615,2668,658,PostNL,conventional,tour-based,1.0,7.0
41695,1044,659,DHL,conventional,tour-based,7.0,7.0
41699,4604,659,DPD,conventional,tour-based,14.0,7.0
41721,2668,659,PostNL,conventional,tour-based,1.0,7.0
41723,2668,659,PostNL,conventional,tour-based,1.0,7.0
41734,3362,659,UPS,conventional,tour-based,13.0,7.0
41771,4604,660,DPD,conventional,tour-based,14.0,7.0
41831,2668,660,PostNL,conventional,tour-based,1.0,7.0
41852,2668,660,PostNL,conventional,tour-based,1.0,7.0
41863,3362,660,UPS,conventional,tour-based,13.0,7.0
41887,1044,661,DHL,conventional,tour-based,7.0,7.0
41895,4604,661,DPD,conventional,tour-based,14.0,7.0
41900,4604,661,DPD,conventional,tour-based,14.0,7.0
41914,2668,661,PostNL,conventional,tour-based,1.0,7.0
41943,2668,661,PostNL,conventional,tour-based,1.0,7.0
41944,3362,661,UPS,conventional,tour-based,13.0,7.0
41951,559,662,Cycloon,conventional,tour-based,16.0,7.0
42025,2668,662,PostNL,conventional,tour-based,1.0,7.0
42026,2668,662,PostNL,conventional,tour-based,1.0,7.0
42050,1044,663,DHL,conventional,tour-based,7.0,7.0
42135,2668,663,PostNL,conventional,tour-based,1.0,7.0
42144,2668,663,PostNL,conventional,tour-based,1.0,7.0
42157,2668,663,PostNL,conventional,tour-based,1.0,7.0
42186,1044,664,DHL,conventional,tour-based,7.0,7.0
42197,4604,664,DPD,conventional,tour-based,14.0,7.0
42211,5514,664,GLS,conventional,tour-based,5.0,7.0
42214,2668,664,PostNL,conventional,tour-based,1.0,7.0
42236,2668,664,PostNL,conventional,tour-based,1.0,7.0
42270,3362,664,UPS,conventional,tour-based,13.0,7.0
42354,2668,666,PostNL,conventional,tour-based,1.0,7.0
42384,2668,666,PostNL,conventional,tour-based,1.0,7.0
42402,3362,666,UPS,conventional,tour-based,13.0,7.0
42423,5514,667,GLS,conventional,tour-based,5.0,7.0
42468,4604,668,DPD,conventional,tour-based,14.0,7.0
42478,2668,668,PostNL,conventional,tour-based,1.0,7.0
42487,2668,668,PostNL,conventional,tour-based,1.0,7.0
42510,1044,669,DHL,conventional,tour-based,7.0,7.0
42517,4604,669,DPD,conventional,tour-based,14.0,7.0
42559,2668,669,PostNL,conventional,tour-based,1.0,7.0
42668,2668,671,PostNL,conventional,tour-based,1.0,7.0
42707,1044,672,DHL,conventional,tour-based,7.0,7.0
42762,4137,672,FedEx,conventional,tour-based,15.0,7.0
42772,2668,672,PostNL,conventional,tour-based,1.0,7.0
42778,2668,672,PostNL,conventional,tour-based,1.0,7.0
42782,2668,672,PostNL,conventional,tour-based,1.0,7.0
42806,2668,672,PostNL,conventional,tour-based,1.0,7.0
42871,1044,673,DHL,conventional,tour-based,7.0,7.0
42883,4604,673,DPD,conventional,tour-based,14.0,7.0
42891,4137,673,FedEx,conventional,tour-based,15.0,7.0
42893,5514,673,GLS,conventional,tour-based,5.0,7.0
42912,2668,673,PostNL,conventional,tour-based,1.0,7.0
42920,2668,673,PostNL,conventional,tour-based,1.0,7.0
42931,2668,673,PostNL,conventional,tour-based,1.0,7.0
42945,3362,673,UPS,conventional,tour-based,13.0,7.0
42952,1044,674,DHL,conventional,tour-based,7.0,7.0
42959,1044,674,DHL,conventional,tour-based,7.0,7.0
42985,4604,674,DPD,conventional,tour-based,14.0,7.0
43003,2668,674,PostNL,conventional,tour-based,1.0,7.0
43040,2668,674,PostNL,conventional,tour-based,1.0,7.0
43053,2668,674,PostNL,conventional,tour-based,1.0,7.0
43094,1044,675,DHL,conventional,tour-based,7.0,7.0
43105,1044,675,DHL,conventional,tour-based,7.0,7.0
43119,4604,675,DPD,conventional,tour-based,14.0,7.0
43123,4604,675,DPD,conventional,tour-based,14.0,7.0
43142,2668,675,PostNL,conventional,tour-based,1.0,7.0
43146,2668,675,PostNL,conventional,tour-based,1.0,7.0
43147,2668,675,PostNL,conventional,tour-based,1.0,7.0
43169,2668,675,PostNL,conventional,tour-based,1.0,7.0
43175,2668,675,PostNL,conventional,tour-based,1.0,7.0
43176,2668,675,PostNL,conventional,tour-based,1.0,7.0
43184,2668,675,PostNL,conventional,tour-based,1.0,7.0
43203,2668,675,PostNL,conventional,tour-based,1.0,7.0
43207,2668,675,PostNL,conventional,tour-based,1.0,7.0
43245,1044,676,DHL,conventional,tour-based,7.0,7.0
43258,4604,676,DPD,conventional,tour-based,14.0,7.0
43259,4604,676,DPD,conventional,tour-based,14.0,7.0
43265,5514,676,GLS,conventional,tour-based,5.0,7.0
43295,2668,676,PostNL,conventional,tour-based,1.0,7.0
43307,2668,676,PostNL,conventional,tour-based,1.0,7.0
43337,1044,677,DHL,conventional,tour-based,7.0,7.0
43378,2668,677,PostNL,conventional,tour-based,1.0,7.0
43396,2668,677,PostNL,conventional,tour-based,1.0,7.0
43405,2668,677,PostNL,conventional,tour-based,1.0,7.0
43416,559,678,Cycloon,conventional,tour-based,16.0,7.0
43419,1044,678,DHL,conventional,tour-based,7.0,7.0
43430,1044,678,DHL,conventional,tour-based,7.0,7.0
43437,4604,678,DPD,conventional,tour-based,14.0,7.0
43438,4604,678,DPD,conventional,tour-based,14.0,7.0
43461,2668,678,PostNL,conventional,tour-based,1.0,7.0
43469,2668,678,PostNL,conventional,tour-based,1.0,7.0
43506,4604,679,DPD,conventional,tour-based,14.0,7.0
43508,4137,679,FedEx,conventional,tour-based,15.0,7.0
43511,5514,679,GLS,conventional,tour-based,5.0,7.0
43559,1044,680,DHL,conventional,tour-based,7.0,7.0
43562,1044,680,DHL,conventional,tour-based,7.0,7.0
43576,2668,680,PostNL,conventional,tour-based,1.0,7.0
43580,2668,680,PostNL,conventional,tour-based,1.0,7.0
43623,2668,681,PostNL,conventional,tour-based,1.0,7.0
43644,2668,681,PostNL,conventional,tour-based,1.0,7.0
43646,2668,681,PostNL,conventional,tour-based,1.0,7.0
43695,5514,682,GLS,conventional,tour-based,5.0,7.0
43697,2668,682,PostNL,conventional,tour-based,1.0,7.0
43716,2668,682,PostNL,conventional,tour-based,1.0,7.0
43722,2668,682,PostNL,conventional,tour-based,1.0,7.0
43737,2668,682,PostNL,conventional,tour-based,1.0,7.0
43761,1044,683,DHL,conventional,tour-based,7.0,7.0
43771,4604,683,DPD,conventional,tour-based,14.0,7.0
43802,2668,683,PostNL,conventional,tour-based,1.0,7.0
43873,4604,684,DPD,conventional,tour-based,14.0,7.0
43876,4604,684,DPD,conventional,tour-based,14.0,7.0
43884,4604,684,DPD,conventional,tour-based,14.0,7.0
43887,4137,684,FedEx,conventional,tour-based,15.0,7.0
43909,2668,684,PostNL,conventional,tour-based,1.0,7.0
43929,2668,684,PostNL,conventional,tour-based,1.0,7.0
43930,2668,684,PostNL,conventional,tour-based,1.0,7.0
43932,2668,684,PostNL,conventional,tour-based,1.0,7.0
43940,2668,684,PostNL,conventional,tour-based,1.0,7.0
43952,2668,684,PostNL,conventional,tour-based,1.0,7.0
43982,4137,685,FedEx,conventional,tour-based,15.0,7.0
44007,1044,686,DHL,conventional,tour-based,7.0,7.0
44012,1044,686,DHL,conventional,tour-based,7.0,7.0
44014,1044,686,DHL,conventional,tour-based,7.0,7.0
44045,2668,686,PostNL,conventional,tour-based,1.0,7.0
44047,2668,686,PostNL,conventional,tour-based,1.0,7.0
44065,3362,686,UPS,conventional,tour-based,13.0,7.0
44082,1044,687,DHL,conventional,tour-based,7.0,7.0
44090,1044,687,DHL,conventional,tour-based,7.0,7.0
44118,2668,687,PostNL,conventional,tour-based,1.0,7.0
44119,2668,687,PostNL,conventional,tour-based,1.0,7.0
44135,2668,687,PostNL,conventional,tour-based,1.0,7.0
44144,2668,687,PostNL,conventional,tour-based,1.0,7.0
44146,2668,687,PostNL,conventional,tour-based,1.0,7.0
44220,2668,688,PostNL,conventional,tour-based,1.0,7.0
44263,1044,689,DHL,conventional,tour-based,7.0,7.0
44267,1044,689,DHL,conventional,tour-based,7.0,7.0
44271,4604,689,DPD,conventional,tour-based,14.0,7.0
44283,5514,689,GLS,conventional,tour-based,5.0,7.0
44295,2668,689,PostNL,conventional,tour-based,1.0,7.0
44313,2668,689,PostNL,conventional,tour-based,1.0,7.0
44318,2668,689,PostNL,conventional,tour-based,1.0,7.0
44335,2668,689,PostNL,conventional,tour-based,1.0,7.0
44339,3362,689,UPS,conventional,tour-based,13.0,7.0
44378,4137,690,FedEx,conventional,tour-based,15.0,7.0
44388,2668,690,PostNL,conventional,tour-based,1.0,7.0
44419,2668,690,PostNL,conventional,tour-based,1.0,7.0
44421,2668,690,PostNL,conventional,tour-based,1.0,7.0
44422,2668,690,PostNL,conventional,tour-based,1.0,7.0
44434,559,691,Cycloon,conventional,tour-based,16.0,7.0
44461,5514,691,GLS,conventional,tour-based,5.0,7.0
44492,2668,691,PostNL,conventional,tour-based,1.0,7.0
44510,1044,692,DHL,conventional,tour-based,7.0,7.0
44517,1044,692,DHL,conventional,tour-based,7.0,7.0
44638,3362,693,UPS,conventional,tour-based,13.0,7.0
44654,2668,694,PostNL,conventional,tour-based,1.0,7.0
44736,2668,695,PostNL,conventional,tour-based,1.0,7.0
44773,5514,696,GLS,conventional,tour-based,5.0,7.0
44792,2668,696,PostNL,conventional,tour-based,1.0,7.0
44809,1044,697,DHL,conventional,tour-based,7.0,7.0
44816,1044,697,DHL,conventional,tour-based,7.0,7.0
44831,4137,697,FedEx,conventional,tour-based,15.0,7.0
44866,2668,697,PostNL,conventional,tour-based,1.0,7.0
44869,2668,697,PostNL,conventional,tour-based,1.0,7.0
44893,1044,698,DHL,conventional,tour-based,7.0,7.0
44900,1044,698,DHL,conventional,tour-based,7.0,7.0
45021,2668,701,PostNL,conventional,tour-based,1.0,7.0
45038,2668,701,PostNL,conventional,tour-based,1.0,7.0
45073,2668,702,PostNL,conventional,tour-based,1.0,7.0
45094,2668,702,PostNL,conventional,tour-based,1.0,7.0
45141,5514,704,GLS,conventional,tour-based,5.0,7.0
45177,2668,705,PostNL,conventional,tour-based,1.0,7.0
45196,2662,707,DHL,conventional,tour-based,10.0,7.0
45217,2668,707,PostNL,conventional,tour-based,1.0,7.0
45220,2668,707,PostNL,conventional,tour-based,1.0,7.0
45225,2668,707,PostNL,conventional,tour-based,1.0,7.0
45230,2668,707,PostNL,conventional,tour-based,1.0,7.0
45244,5514,708,GLS,conventional,tour-based,5.0,7.0
45247,2668,708,PostNL,conventional,tour-based,1.0,7.0
45291,2662,712,DHL,conventional,tour-based,10.0,7.0
45380,2662,713,DHL,conventional,tour-based,10.0,7.0
45405,2668,713,PostNL,conventional,tour-based,1.0,7.0
45451,2668,714,PostNL,conventional,tour-based,1.0,7.0
45462,2668,714,PostNL,conventional,tour-based,1.0,7.0
45467,2668,714,PostNL,conventional,tour-based,1.0,7.0
45474,2668,714,PostNL,conventional,tour-based,1.0,7.0
45484,2662,715,DHL,conventional,tour-based,10.0,7.0
45492,2662,715,DHL,conventional,tour-based,10.0,7.0
45497,2662,715,DHL,conventional,tour-based,10.0,7.0
45509,4604,715,DPD,conventional,tour-based,14.0,7.0
45522,2668,715,PostNL,conventional,tour-based,1.0,7.0
45524,2668,715,PostNL,conventional,tour-based,1.0,7.0
45536,2668,715,PostNL,conventional,tour-based,1.0,7.0
45563,3362,715,UPS,conventional,tour-based,13.0,7.0
45572,2662,716,DHL,conventional,tour-based,10.0,7.0
45578,2662,716,DHL,conventional,tour-based,10.0,7.0
45599,2668,716,PostNL,conventional,tour-based,1.0,7.0
45610,2668,716,PostNL,conventional,tour-based,1.0,7.0
45630,2662,717,DHL,conventional,tour-based,10.0,7.0
45648,2668,717,PostNL,conventional,tour-based,1.0,7.0
45709,2668,718,PostNL,conventional,tour-based,1.0,7.0
45762,2668,719,PostNL,conventional,tour-based,1.0,7.0
45771,2662,720,DHL,conventional,tour-based,10.0,7.0
45785,2668,720,PostNL,conventional,tour-based,1.0,7.0
45915,2668,725,PostNL,conventional,tour-based,1.0,7.0
45921,2668,725,PostNL,conventional,tour-based,1.0,7.0
45927,2662,726,DHL,conventional,tour-based,10.0,7.0
45941,2668,726,PostNL,conventional,tour-based,1.0,7.0
45948,2668,726,PostNL,conventional,tour-based,1.0,7.0
45971,2668,727,PostNL,conventional,tour-based,1.0,7.0
45979,2668,727,PostNL,conventional,tour-based,1.0,7.0
45988,4604,728,DPD,conventional,tour-based,14.0,7.0
46010,2662,729,DHL,conventional,tour-based,10.0,7.0
46033,4604,729,DPD,conventional,tour-based,14.0,7.0
46047,2668,729,PostNL,conventional,tour-based,1.0,7.0
46063,2668,729,PostNL,conventional,tour-based,1.0,7.0
46080,2668,729,PostNL,conventional,tour-based,1.0,7.0
46090,3362,729,UPS,conventional,tour-based,13.0,7.0
46099,2662,730,DHL,conventional,tour-based,10.0,7.0
46123,2668,730,PostNL,conventional,tour-based,1.0,7.0
46184,2668,731,PostNL,conventional,tour-based,1.0,7.0
46196,559,732,Cycloon,conventional,tour-based,16.0,7.0
46216,4137,732,FedEx,conventional,tour-based,15.0,7.0
46218,5514,732,GLS,conventional,tour-based,5.0,7.0
46259,2662,733,DHL,conventional,tour-based,10.0,7.0
46297,2668,733,PostNL,conventional,tour-based,1.0,7.0
46330,2668,733,PostNL,conventional,tour-based,1.0,7.0
46331,2668,733,PostNL,conventional,tour-based,1.0,7.0
46339,2668,733,PostNL,conventional,tour-based,1.0,7.0
46361,5514,734,GLS,conventional,tour-based,5.0,7.0
46384,2662,735,DHL,conventional,tour-based,10.0,7.0
46419,2662,736,DHL,conventional,tour-based,10.0,7.0
46442,2668,736,PostNL,conventional,tour-based,1.0,7.0
46447,2668,736,PostNL,conventional,tour-based,1.0,7.0
46502,5514,737,GLS,conventional,tour-based,5.0,7.0
46503,5514,737,GLS,conventional,tour-based,5.0,7.0
46600,2668,738,PostNL,conventional,tour-based,1.0,7.0
46614,2668,738,PostNL,conventional,tour-based,1.0,7.0
46621,3362,738,UPS,conventional,tour-based,13.0,7.0
46639,2662,739,DHL,conventional,tour-based,10.0,7.0
46664,2668,739,PostNL,conventional,tour-based,1.0,7.0
46675,2668,739,PostNL,conventional,tour-based,1.0,7.0
46715,4137,740,FedEx,conventional,tour-based,15.0,7.0
46721,2668,740,PostNL,conventional,tour-based,1.0,7.0
46765,3362,740,UPS,conventional,tour-based,13.0,7.0
46805,2668,741,PostNL,conventional,tour-based,1.0,7.0
46833,4604,742,DPD,conventional,tour-based,14.0,7.0
46835,4604,742,DPD,conventional,tour-based,14.0,7.0
46844,2668,742,PostNL,conventional,tour-based,1.0,7.0
46851,2668,742,PostNL,conventional,tour-based,1.0,7.0
46869,2668,742,PostNL,conventional,tour-based,1.0,7.0
46870,2668,742,PostNL,conventional,tour-based,1.0,7.0
46896,5514,743,GLS,conventional,tour-based,5.0,7.0
46999,2668,747,PostNL,conventional,tour-based,1.0,7.0
47001,2668,747,PostNL,conventional,tour-based,1.0,7.0
47051,2668,749,PostNL,conventional,tour-based,1.0,7.0
47054,2668,749,PostNL,conventional,tour-based,1.0,7.0
47108,2668,752,PostNL,conventional,tour-based,1.0,7.0
47119,2668,752,PostNL,conventional,tour-based,1.0,7.0
47129,2668,752,PostNL,conventional,tour-based,1.0,7.0
47134,3362,752,UPS,conventional,tour-based,13.0,7.0
47136,2662,753,DHL,conventional,tour-based,10.0,7.0
47137,2662,753,DHL,conventional,tour-based,10.0,7.0
47158,5514,753,GLS,conventional,tour-based,5.0,7.0
47161,2668,753,PostNL,conventional,tour-based,1.0,7.0
47165,2668,753,PostNL,conventional,tour-based,1.0,7.0
47172,2668,753,PostNL,conventional,tour-based,1.0,7.0
47218,2668,754,PostNL,conventional,tour-based,1.0,7.0
47251,2668,755,PostNL,conventional,tour-based,1.0,7.0
47270,4604,757,DPD,conventional,tour-based,14.0,7.0
47272,5514,757,GLS,conventional,tour-based,5.0,7.0
47286,2668,758,PostNL,conventional,tour-based,1.0,7.0
47294,2662,760,DHL,conventional,tour-based,10.0,7.0
47301,4604,763,DPD,conventional,tour-based,14.0,7.0
47302,2668,763,PostNL,conventional,tour-based,1.0,7.0
47318,2662,768,DHL,conventional,tour-based,10.0,7.0
47324,2662,768,DHL,conventional,tour-based,10.0,7.0
47337,2662,768,DHL,conventional,tour-based,10.0,7.0
47346,4604,768,DPD,conventional,tour-based,14.0,7.0
47347,4604,768,DPD,conventional,tour-based,14.0,7.0
47354,5514,768,GLS,conventional,tour-based,5.0,7.0
47394,2668,768,PostNL,conventional,tour-based,1.0,7.0
47408,2668,768,PostNL,conventional,tour-based,1.0,7.0
47419,3362,768,UPS,conventional,tour-based,13.0,7.0
47427,2662,769,DHL,conventional,tour-based,10.0,7.0
47428,2662,769,DHL,conventional,tour-based,10.0,7.0
47454,2668,769,PostNL,conventional,tour-based,1.0,7.0
47475,2662,770,DHL,conventional,tour-based,10.0,7.0
47476,4604,770,DPD,conventional,tour-based,14.0,7.0
47487,2668,770,PostNL,conventional,tour-based,1.0,7.0
47513,2662,771,DHL,conventional,tour-based,10.0,7.0
47549,2668,771,PostNL,conventional,tour-based,1.0,7.0
47554,2668,771,PostNL,conventional,tour-based,1.0,7.0
47585,2668,771,PostNL,conventional,tour-based,1.0,7.0
47604,2662,772,DHL,conventional,tour-based,10.0,7.0
47631,2668,772,PostNL,conventional,tour-based,1.0,7.0
47635,2668,772,PostNL,conventional,tour-based,1.0,7.0
47640,3362,772,UPS,conventional,tour-based,13.0,7.0
47678,2668,773,PostNL,conventional,tour-based,1.0,7.0
47702,2668,773,PostNL,conventional,tour-based,1.0,7.0
47748,2668,774,PostNL,conventional,tour-based,1.0,7.0
47765,559,775,Cycloon,conventional,tour-based,16.0,7.0
47782,2662,775,DHL,conventional,tour-based,10.0,7.0
47787,4604,775,DPD,conventional,tour-based,14.0,7.0
47795,5514,775,GLS,conventional,tour-based,5.0,7.0
47821,2668,775,PostNL,conventional,tour-based,1.0,7.0
47861,4604,776,DPD,conventional,tour-based,14.0,7.0
47882,2668,776,PostNL,conventional,tour-based,1.0,7.0
47934,2662,777,DHL,conventional,tour-based,10.0,7.0
47946,4604,777,DPD,conventional,tour-based,14.0,7.0
47966,2668,777,PostNL,conventional,tour-based,1.0,7.0
48009,3362,777,UPS,conventional,tour-based,13.0,7.0
48047,2662,779,DHL,conventional,tour-based,10.0,7.0
48056,2662,779,DHL,conventional,tour-based,10.0,7.0
48070,4137,779,FedEx,conventional,tour-based,15.0,7.0
48083,2668,779,PostNL,conventional,tour-based,1.0,7.0
48090,2668,779,PostNL,conventional,tour-based,1.0,7.0
48100,2668,779,PostNL,conventional,tour-based,1.0,7.0
48112,3362,779,UPS,conventional,tour-based,13.0,7.0
48124,2662,780,DHL,conventional,tour-based,10.0,7.0
48130,4604,780,DPD,conventional,tour-based,14.0,7.0
48249,3362,784,UPS,conventional,tour-based,13.0,7.0
48331,3362,785,UPS,conventional,tour-based,13.0,7.0
48385,2668,786,PostNL,conventional,tour-based,1.0,7.0
48399,2668,786,PostNL,conventional,tour-based,1.0,7.0
48403,2668,786,PostNL,conventional,tour-based,1.0,7.0
48415,2668,786,PostNL,conventional,tour-based,1.0,7.0
48492,4604,787,DPD,conventional,tour-based,14.0,7.0
48529,2668,787,PostNL,conventional,tour-based,1.0,7.0
48551,2668,787,PostNL,conventional,tour-based,1.0,7.0
48552,2668,787,PostNL,conventional,tour-based,1.0,7.0
48583,1044,788,DHL,conventional,tour-based,7.0,7.0
48605,2668,788,PostNL,conventional,tour-based,1.0,7.0
48639,3362,788,UPS,conventional,tour-based,13.0,7.0
48655,2668,789,PostNL,conventional,tour-based,1.0,7.0
48718,4604,790,DPD,conventional,tour-based,14.0,7.0
48774,2668,790,PostNL,conventional,tour-based,1.0,7.0
48954,2668,794,PostNL,conventional,tour-based,1.0,7.0
48956,2668,794,PostNL,conventional,tour-based,1.0,7.0
48972,2668,794,PostNL,conventional,tour-based,1.0,7.0
48997,4604,795,DPD,conventional,tour-based,14.0,7.0
49004,2668,795,PostNL,conventional,tour-based,1.0,7.0
49006,2668,795,PostNL,conventional,tour-based,1.0,7.0
49049,4604,796,DPD,conventional,tour-based,14.0,7.0
49068,2668,796,PostNL,conventional,tour-based,1.0,7.0
49096,2668,796,PostNL,conventional,tour-based,1.0,7.0
49116,3362,796,UPS,conventional,tour-based,13.0,7.0
49119,3362,796,UPS,conventional,tour-based,13.0,7.0
49131,2662,797,DHL,conventional,tour-based,10.0,7.0
49206,2662,798,DHL,conventional,tour-based,10.0,7.0
49236,2668,798,PostNL,conventional,tour-based,1.0,7.0
49275,4604,799,DPD,conventional,tour-based,14.0,7.0
49300,2668,799,PostNL,conventional,tour-based,1.0,7.0
49303,2668,799,PostNL,conventional,tour-based,1.0,7.0
49312,2668,799,PostNL,conventional,tour-based,1.0,7.0
49318,3362,799,UPS,conventional,tour-based,13.0,7.0
49331,559,800,Cycloon,locker,tour-based,16.0,7.0
49357,2668,800,PostNL,conventional,tour-based,1.0,7.0
49369,2662,801,DHL,conventional,tour-based,10.0,7.0
49381,4604,801,DPD,conventional,tour-based,14.0,7.0
49391,2668,801,PostNL,conventional,tour-based,1.0,7.0
49437,2662,802,DHL,conventional,tour-based,10.0,7.0
49448,4137,802,FedEx,conventional,tour-based,15.0,7.0
49505,4604,803,DPD,conventional,tour-based,14.0,7.0
49521,2668,803,PostNL,conventional,tour-based,1.0,7.0
49549,2668,804,PostNL,conventional,tour-based,1.0,7.0
49574,2662,805,DHL,conventional,tour-based,10.0,7.0
49620,2668,805,PostNL,conventional,tour-based,1.0,7.0
49635,2662,806,DHL,conventional,tour-based,10.0,7.0
49706,2668,807,PostNL,conventional,tour-based,1.0,7.0
49745,2662,808,DHL,conventional,tour-based,10.0,7.0
49760,2662,808,DHL,conventional,tour-based,10.0,7.0
