zone,naam,1: woningen,2: inwoners,3: inwon0034,4: bbv,5: llp12eo,6: detail,7: industrie,8: rest,9: arbeidspl_totaal,10: gebiedstype,11: intrazonaal,12: vrachtformule,13: autosperhh,14: v_os_auto,15: a_os_auto,16: v_as_auto,17: a_as_auto,18: v_rd_auto,19: a_rd_auto,20: va_mz_os,21: va_mz_as,22: va_mz_rd,23: va_zw_os,24: va_zw_as,25: va_zw_rd,26: inwon0011,27: llp0011
5674,Rotterdam,580,1140.402752,468.7547522,499.9977781,0,22.05028571,5.011428571,420.2411429,447.3028571,1,0,1,0.94210219,0,0,0,0,0,0,0,0,0,0,0,0,151.0468707,0
5675,Rotterdam,626,1158.895778,481.4988483,510.7995723,0,217.3508571,0,55.12571429,272.4765714,1,0,1,0.942831367,0,0,0,0,0,0,0,0,0,0,0,0,153.6422136,0
5676,Rotterdam,170,340.300314,139.2778707,149.0190532,0,0,1.002285714,10.02285714,11.02514286,1,0,1,0.942606906,0,0,0,0,0,0,0,0,0,0,0,0,45.14427983,0
5677,Rotterdam,249,526.8768464,214.1582594,229.3867308,0,4.009142857,5.011428571,16.03657143,25.05714286,1,0,1,0.943335804,0,0,0,0,0,0,0,0,0,0,0,0,69.81889054,0
5678,Rotterdam,210,466.9340013,188.3348487,202.5361413,0,0,0,15.03428571,15.03428571,1,0,1,0.943164496,0,0,0,0,0,0,0,0,0,0,0,0,61.84209357,0
5679,Rotterdam,49,116.5655527,46.44479803,50.51557583,585.1748571,1.002285714,1.002285714,56.128,58.13257143,1,0,1,0.93436253,0,0,0,0,0,0,0,0,0,0,0,0,15.47267898,0
5680,Rotterdam,535,1070.743425,438.9585091,468.7196254,0,143.7622857,11.02514286,184.8491429,339.6365714,1,0,1,0.943208791,0,0,0,0,0,0,0,0,0,0,0,0,142.1725445,479.412
5681,Rotterdam,207,357.7186176,150.3484325,158.9652169,0,218.3531429,12.02742857,114.6891429,345.0697143,1,0,1,0.94240892,0,0,0,0,0,0,0,0,0,0,0,0,47.67904325,0
5682,Rotterdam,133,283.0248675,114.9215947,123.2157467,0,1.002285714,1.002285714,442.2914286,444.296,1,0,1,0.942915048,0,0,0,0,0,0,0,0,0,0,0,0,37.46665926,0
5683,Rotterdam,146,313.4343873,126.8151125,136.4516574,0,3.006857143,0,84.62057143,87.62742857,1,0,1,0.940762274,0,0,0,0,0,0,0,0,0,0,0,0,41.55416301,0
5684,Rotterdam,69,146.2395392,64.5447156,68.70269133,0,0,4.009142857,3.006857143,7.016,1,0,1,1.226093238,0,0,0,0,0,0,0,0,0,0,0,0,22.32158585,0
5685,Rotterdam,100,237.9413611,104.642445,111.9355775,0,0,2.004571429,82.616,84.62057143,1,0,1,1.214265045,0,0,0,0,0,0,0,0,0,0,0,0,36.81596292,0
5686,Rotterdam,128,301.4277994,132.4680438,141.5975392,0,1.002285714,7.016,9.020571429,17.03885714,1,0,1,1.220796696,0,0,0,0,0,0,0,0,0,0,0,0,46.57586111,0
5687,Rotterdam,331,697.097334,308.5964928,327.1824758,0,4.009142857,7.016,64.14628571,75.17142857,1,0,1,1.217813241,0,0,0,0,0,0,0,0,0,0,0,0,106.5136944,0
5688,Rotterdam,436,1020.77862,449.2639172,479.4505465,0,1.002285714,5.011428571,63.144,69.15771429,1,0,1,1.219013261,0,0,0,0,0,0,0,0,0,0,0,0,158.2204555,0
5689,Rotterdam,19,43.5545729,19.29492169,20.66347401,0,0,0,4.009142857,4.009142857,1,0,1,1.204835894,0,0,0,0,0,0,0,0,0,0,0,0,6.69931867,0
5690,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,Rotterdam,0,0,0,0,0,0,2.004571429,0,2.004571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,Rotterdam,38,82.82343152,36.44698623,38.75551945,0,0,1.002285714,2.004571429,3.006857143,1,0,1,1.231027979,0,0,0,0,0,0,0,0,0,0,0,0,12.54149448,0
5694,Rotterdam,141,304.8373192,134.5044188,143.2620214,0,3.006857143,2.004571429,31.07085714,36.08228571,1,0,1,1.221182727,0,0,0,0,0,0,0,0,0,0,0,0,46.80622201,0
5695,Rotterdam,18,32.57801644,14.48992581,15.42554681,0,6.013714286,0,0,6.013714286,1,0,1,1.216476821,0,0,0,0,0,0,0,0,0,0,0,0,4.835444755,0
5696,Rotterdam,59,127.3311174,56.35189967,59.60913358,0,7.016,13.02971429,63.144,83.18971429,1,0,1,1.214602434,0,0,0,0,0,0,0,0,0,0,0,0,19.53998955,0
5697,Rotterdam,12,29.2901062,12.65995054,13.56941216,0,1.002285714,1.002285714,19.04342857,21.048,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,4.366486979,0
5698,Rotterdam,243,414.7317933,177.6139984,180.387739,0,0,0,36.61577143,36.61577143,1,0,1,1.204189176,0,0,0,0,0,0,0,0,0,0,0,0,62.4927899,0
5699,Rotterdam,57,126.3780044,52.31333649,52.99042203,0,0,0,8.018285714,8.018285714,1,0,1,1.204835894,0,0,0,0,0,0,0,0,0,0,0,0,20.09795601,0
5700,Rotterdam,43,94.42049958,39.04339419,39.65944118,863.9702857,0,0,78.60685714,78.60685714,1,0,1,1.203617658,0,0,0,0,0,0,0,0,0,0,0,0,15.0037212,0
5701,Rotterdam,63,144.6659147,59.2861689,60.41798526,0,1.002285714,0,1.002285714,2.004571429,1,0,1,1.200678421,0,0,0,0,0,0,0,0,0,0,0,0,23.13834236,0
5702,Rotterdam,127.7142857,323.3362212,132.5180026,134.8339541,224.6125714,4.009142857,0,258.4445714,262.4537143,1,0,1,1.204835894,0,0,0,0,0,0,0,0,0,0,0,0,51.92888598,0
5703,Rotterdam,225,524.0109197,214.9812155,218.9621922,0,0,31.07085714,64.57485714,95.64571429,1,0,1,1.203206165,0,0,0,0,0,0,0,0,0,0,0,0,83.80020229,209.4325714
5704,Rotterdam,103,192.4424591,81.34314688,82.64935911,0,0,0,26.05942857,26.05942857,1,0,1,1.207887399,0,0,0,0,0,0,0,0,0,0,0,0,29.55044181,0
5705,Rotterdam,119,278.0673626,114.0802238,115.8847658,0,0,0,91.63657143,91.63657143,1,0,1,1.204395691,0,0,0,0,0,0,0,0,0,0,0,0,44.37242445,0
5706,Rotterdam,355,769.8204035,318.4878225,324.3213001,0,81.61371429,13.02971429,60.13714286,154.7805714,1,0,1,1.205573699,0,0,0,0,0,0,0,0,0,0,0,0,121.6752398,0
5707,Rotterdam,89,203.3420971,83.50177602,85.17552112,0,64.14628571,0,13.02971429,77.176,1,0,1,1.207778825,0,0,0,0,0,0,0,0,0,0,0,0,32.59906414,0
5708,Rotterdam,106,234.8007,97.0438488,98.79171215,0,0,0,66.57942857,66.57942857,1,0,1,1.201870753,0,0,0,0,0,0,0,0,0,0,0,0,37.2849207,224.3211429
5709,Rotterdam,231,448.0131157,188.096905,191.2468983,0,1.002285714,0,29.06628571,30.06857143,1,0,1,1.206423293,0,0,0,0,0,0,0,0,0,0,0,0,69.26916007,0
5710,Rotterdam,174,421.0636827,171.7835685,175.1136191,0,0,0,12.02742857,12.02742857,1,0,1,1.206943303,0,0,0,0,0,0,0,0,0,0,0,0,67.59977549,0
5711,Rotterdam,95,182.6300074,76.76032272,78.03165577,0,0,0,5.011428571,5.011428571,1,0,1,1.204835894,0,0,0,0,0,0,0,0,0,0,0,0,28.35373621,0
5712,Rotterdam,289,607.2248194,252.5009517,256.7609618,0,6.013714286,2.004571429,29.06628571,37.08457143,1,0,1,1.205379675,0,0,0,0,0,0,0,0,0,0,0,0,95.51670428,0
5713,Rotterdam,179,390.6607507,161.5228336,164.4461123,0,2.004571429,1.002285714,50.11428571,53.12114286,1,0,1,1.206591788,0,0,0,0,0,0,0,0,0,0,0,0,61.91914506,419.8577143
5714,Rotterdam,206,397.3134897,166.9720081,169.5844325,0,6.013714286,2.004571429,12.02742857,20.04571429,1,0,1,1.20305585,0,0,0,0,0,0,0,0,0,0,0,0,61.67231219,0
5715,Rotterdam,47,103.1838683,42.83480628,43.46829285,0,0,0,1.002285714,1.002285714,1,0,1,1.207065008,0,0,0,0,0,0,0,0,0,0,0,0,16.45921686,555.84
5716,Rotterdam,198,397.7867522,166.2463267,169.2524435,0,2.004571429,1.002285714,16.03657143,19.04342857,1,0,1,1.206423293,0,0,0,0,0,0,0,0,0,0,0,0,62.1898923,0
5717,Rotterdam,24,50.00878382,20.60561536,21.13882432,0,0,0,1.002285714,1.002285714,1,0,1,1.202653221,0,0,0,0,0,0,0,0,0,0,0,0,7.875831102,0
5718,Rotterdam,8,51.81245175,19.58282417,20.04627477,0,7.016,0,645.6102857,652.6262857,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,8.91099132,0
5719,Rotterdam,43,88.42049958,36.90053705,37.51658404,0,0,2.004571429,3.006857143,5.011428571,1,0,1,1.203617658,0,0,0,0,0,0,0,0,0,0,0,0,13.71800691,0
5720,Rotterdam,190,458.2600148,187.3777883,190.7775973,0,3.006857143,0,20.04571429,23.05257143,1,0,1,1.204835894,0,0,0,0,0,0,0,0,0,0,0,0,73.42175813,361.296
5721,Rotterdam,36,84.44174716,34.55128019,35.1368079,0,0,0,1.002285714,1.002285714,1,0,1,1.216476821,0,0,0,0,0,0,0,0,0,0,0,0,13.52803237,0
5722,Rotterdam,45.42857143,99.44833502,42.18406314,42.84806899,0,0,3.006857143,30.06857143,33.07542857,1,0,1,1.200213762,0,0,0,0,0,0,0,0,0,0,0,0,15.36347712,0
5723,Rotterdam,32,70.96409271,29.47415382,29.61367052,0,3.006857143,4.009142857,19.04342857,26.05942857,1,0,1,1.213020921,0,0,0,0,0,0,0,0,0,0,0,0,11.21539385,0
5724,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,Rotterdam,953,1805.658315,877.1610719,860.3160536,0,124.712,5.011428571,191.8651429,321.5885714,1,0,1,0.474150939,0,0,0,0,0,0,0,0,0,0,0,0,221.4146981,0
5727,Rotterdam,797,1539.744077,749.0102864,734.0565527,0,5.011428571,6.013714286,33.07542857,44.10057143,1,0,1,0.473297871,0,0,0,0,0,0,0,0,0,0,0,0,188.2217959,144.9154286
5728,Rotterdam,891,1531.397528,739.1084703,727.564567,641.328,77.60457143,7.016,190.8628571,275.4834286,1,0,1,0.473632848,0,0,0,0,0,0,0,0,0,0,0,0,190.2830868,0
5729,Rotterdam,531,1124.551485,550.0242399,537.3393451,0,1.002285714,2.004571429,105.6685714,108.6754286,1,0,1,0.474219778,0,0,0,0,0,0,0,0,0,0,0,0,136.0027631,659.0674286
5730,Rotterdam,602,1184.315566,576.6075187,564.660748,0,4.009142857,1.002285714,6.013714286,11.02514286,1,0,1,0.474503115,0,0,0,0,0,0,0,0,0,0,0,0,144.4806682,0
5731,Rotterdam,965,1702.091278,822.9638796,809.17118,0,225.3691429,3.006857143,137.7417143,366.1177143,1,0,1,0.473411752,0,0,0,0,0,0,0,0,0,0,0,0,210.7811851,0
5732,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,Rotterdam,1,1.54798504,0.519281592,0.523641489,0,2.004571429,29.06628571,153.4457143,184.5165714,1,0,1,0.403520454,0,0,0,0,0,0,0,0,0,0,0,0,0.149588201,0
5734,Rotterdam,1,1.54798504,0.519281592,0.523641489,0,10.02285714,35.08,382.1542857,427.2571429,1,0,1,0.403520454,0,0,0,0,0,0,0,0,0,0,0,0,0.149588201,0
5735,Rotterdam,0,0,0,0,0,0,76.60228571,122.7074286,199.3097143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,Rotterdam,0,0,0,0,0,0,0,15.03428571,15.03428571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,Rotterdam,0,0,0,0,0,0,20.04571429,0,20.04571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,Rotterdam,40,79.9194016,38.7712637,37.65994529,0,0,2.004571429,0,2.004571429,1,0,1,0.497649609,0,0,0,0,0,0,0,0,0,0,0,0,11.12638517,0
5741,Rotterdam,620.4285714,1116.467207,537.213134,526.6567152,0,18.04114286,22.05028571,34.07771429,74.16914286,1,0,1,0.509827005,0,0,0,0,0,0,0,0,0,0,0,0,153.2136422,0
5742,Rotterdam,591,1190.430587,576.8954212,562.329263,0,0,3.006857143,29.06628571,32.07314286,1,0,1,0.510280309,0,0,0,0,0,0,0,0,0,0,0,0,164.2637694,0
5743,Rotterdam,328,660.3105217,319.8957909,311.8972656,0,11.02514286,2.004571429,69.58628571,82.616,1,0,1,0.509787404,0,0,0,0,0,0,0,0,0,0,0,0,91.06492982,238.2171429
5744,Rotterdam,144,255.4812743,122.7765493,120.4043745,0,0,0,59.13485714,59.13485714,1,0,1,0.511473209,0,0,0,0,0,0,0,0,0,0,0,0,35.25498661,0
5745,Rotterdam,1095,2220.261199,1075.572592,1048.671633,0,39.08914286,7.016,87.62742857,133.7325714,1,0,1,0.510056385,0,0,0,0,0,0,0,0,0,0,0,0,306.1453735,233.2542857
5746,Rotterdam,405,831.3625127,403.1661878,392.931946,0,13.02971429,7.016,810.4137143,830.4594286,1,0,1,0.508708489,0,0,0,0,0,0,0,0,0,0,0,0,114.5832213,0
5747,Rotterdam,331,616.9544768,297.8822071,291.1824758,0,13.33371429,14.032,107.6731429,135.0388571,1,0,1,0.511180867,0,0,0,0,0,0,0,0,0,0,0,0,84.65655156,269.9794286
5748,Rotterdam,809,1589.605612,769.3845226,750.6259649,0,20.04571429,13.02971429,139.7462857,172.8217143,1,0,1,0.5093373,0,0,0,0,0,0,0,0,0,0,0,0,219.1597115,123.0788571
5749,Rotterdam,1227,2421.377644,1172.015657,1143.508107,0,7.016,8.018285714,141.7508571,156.7851429,1,0,1,0.509411498,0,0,0,0,0,0,0,0,0,0,0,0,333.5447222,0
5750,Rotterdam,780,1519.147009,736.1281641,711.2954881,0,23.05257143,5.011428571,52.11885714,80.18285714,1,0,1,0.521099066,0,0,0,0,0,0,0,0,0,0,0,0,196.9024264,288.8382857
5751,Rotterdam,680.2857143,1247.297226,602.7214747,583.8377814,926.0342857,4.009142857,5.011428571,163.8011429,172.8217143,1,0,1,0.521137496,0,0,0,0,0,0,0,0,0,0,0,0,162.0191529,0
5752,Rotterdam,638,1206.185884,584.1587989,564.6546988,0,8.018285714,9.020571429,64.57485714,81.61371429,1,0,1,0.52105006,0,0,0,0,0,0,0,0,0,0,0,0,156.2944149,0
5753,Rotterdam,491,853.4892261,410.9672619,399.3936855,207.8651429,240.4034286,8.018285714,138.744,387.1657143,1,0,1,0.520961097,0,0,0,0,0,0,0,0,0,0,0,0,111.1620922,0
5754,Rotterdam,1164,2286.140301,1109.729488,1070.661551,0,108.6754286,1.002285714,59.13485714,168.8125714,1,0,1,0.520736446,0,0,0,0,0,0,0,0,0,0,0,0,295.8349513,0
5755,Rotterdam,762,1468.351413,711.8218468,687.7285965,0,26.05942857,5.011428571,146.7622857,177.8331429,1,0,1,0.521284682,0,0,0,0,0,0,0,0,0,0,0,0,190.2921164,0
5756,Rotterdam,389,679.7376092,327.5719681,318.1251108,5.910857143,6.013714286,27.06171429,143.7554286,176.8308571,1,0,1,0.521956402,0,0,0,0,0,0,0,0,0,0,0,0,88.61838149,164.7668571
5757,Rotterdam,377.7142857,670.2577588,323.236295,313.7458387,0,0,11.02514286,229.3782857,240.4034286,1,0,1,0.52147326,0,0,0,0,0,0,0,0,0,0,0,0,87.12249948,0
5758,Rotterdam,772,1415.758737,728.7425323,676.3940869,0,30.06857143,7.016,117.696,154.7805714,1,0,1,0.520856067,0,0,0,0,0,0,0,0,0,0,0,0,177.6249481,0
5759,Rotterdam,536,1076.148553,561.1920764,515.5289811,0,0,3.006857143,54.12342857,57.13028571,1,0,1,0.519932427,0,0,0,0,0,0,0,0,0,0,0,0,134.1792756,185.6108571
5760,Rotterdam,745,1412.105998,730.1505007,675.541481,0,3.006857143,39.08914286,20.04571429,62.14171429,1,0,1,0.52102912,0,0,0,0,0,0,0,0,0,0,0,0,176.5860666,0
5761,Rotterdam,619,1148.917026,592.2924486,549.1340819,0,35.08,9.020571429,99.65485714,143.7554286,1,0,1,0.520964372,0,0,0,0,0,0,0,0,0,0,0,0,144.0236676,0
5762,Rotterdam,1014,1840.513973,945.6943919,878.9724702,0,59.13485714,7.016,152.776,218.9268571,1,0,1,0.521206986,0,0,0,0,0,0,0,0,0,0,0,0,231.3967212,0
5763,Rotterdam,116,257.1376932,124.0938076,114.7424128,188.1622857,0,0,96.648,96.648,1,0,1,0.918077726,0,0,0,0,0,0,0,0,0,0,0,0,35.35223128,224.3211429
5764,Rotterdam,472,987.3632246,475.2437688,442.158783,0,54.12342857,14.032,452.3142857,520.4697143,1,0,1,0.92149525,0,0,0,0,0,0,0,0,0,0,0,0,135.7484879,451.62
5765,Rotterdam,602,1108.458423,530.7503758,499.9464623,0,0,0,92.63885714,92.63885714,1,0,1,0.920899774,0,0,0,0,0,0,0,0,0,0,0,0,151.7663825,0
5766,Rotterdam,74,145.4080358,69.71255213,65.32089878,0,2.004571429,0,10.02285714,12.02742857,1,0,1,0.91459928,0,0,0,0,0,0,0,0,0,0,0,0,20.06952685,0
5767,Rotterdam,107,238.9201136,115.134559,106.6010679,0,0,2.004571429,24.05485714,26.05942857,1,0,1,0.920884322,0,0,0,0,0,0,0,0,0,0,0,0,32.72022319,0
5768,Rotterdam,38,75.53771724,36.44698623,34.04123374,0,0,1.002285714,1.002285714,2.004571429,1,0,1,0.916722963,0,0,0,0,0,0,0,0,0,0,0,0,10.39863734,0
5769,Rotterdam,137.5714286,313.4856663,150.8650713,140.8309295,0,0,2.004571429,25.05714286,27.06171429,1,0,1,0.924835556,0,0,0,0,0,0,0,0,0,0,0,0,43.05004502,0
5770,Rotterdam,555,1041.274554,499.0584267,468.9067409,0,19.04342857,9.020571429,241.4057143,269.4697143,1,0,1,0.921772608,0,0,0,0,0,0,0,0,0,0,0,0,142.5928799,0
5771,Rotterdam,713,1290.999048,617.5334897,582.499239,41.376,50.11428571,14.032,113.6868571,177.8331429,1,0,1,0.921314843,0,0,0,0,0,0,0,0,0,0,0,0,176.5135299,0
5772,Rotterdam,276,574.2438711,276.6074338,257.2393368,0,2.004571429,16.03657143,64.14628571,82.18742857,1,0,1,0.919569929,0,0,0,0,0,0,0,0,0,0,0,0,79.0006291,0
5773,Rotterdam,269,510.2651186,244.6867484,229.5738463,0,3.006857143,6.013714286,99.65485714,108.6754286,1,0,1,0.921299275,0,0,0,0,0,0,0,0,0,0,0,0,69.81065455,556.8325714
5774,Rotterdam,67,152.5721405,73.7918667,68.08397978,0,0,0,28.064,28.064,1,0,1,0.921023156,0,0,0,0,0,0,0,0,0,0,0,0,21.16526659,0
5775,Rotterdam,98,209.5596768,101.0324532,93.74543738,0,0.550765714,0,26.71451429,27.26528,1,0,1,0.924206416,0,0,0,0,0,0,0,0,0,0,0,0,28.80250081,0
5776,Rotterdam,252,461.6636587,249.573247,207.3862267,0,1.002285714,0,45.10285714,46.10514286,1,0,1,0.920256816,0,0,0,0,0,0,0,0,0,0,0,0,47.124798,0
5777,Rotterdam,29,64.17728045,30.91630904,28.47131748,0,0,14.032,65.57714286,79.60914286,1,0,1,0.926657892,0,0,0,0,0,0,0,0,0,0,0,0,8.623772105,0
5778,Rotterdam,160,313.4358112,145.3988459,146.619617,0,0.550765714,0,98.87908571,99.42985143,1,0,1,0.403520454,0,0,0,0,0,0,0,0,0,0,0,0,41.88469619,0
5779,Rotterdam,569,913.8034878,478.4712261,414.523436,10708.50286,9.571337143,0,3122.775086,3132.346423,1,0,1,0.921832491,0,0,0,0,0,0,0,0,0,0,0,0,99.68711475,0
5780,Rotterdam,0,0,0,0,3694.285714,0.550765714,0,663.1659429,663.7167086,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,Rotterdam,1,1.976556469,0.947853021,0.952212918,0,17.03885714,41.09371429,2355.997029,2414.1296,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.149588201,0
5782,Rotterdam,0,0,0,0,0,0,0,34.07771429,34.07771429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,Rotterdam,0,0,0,0,0,15.03428571,130.7257143,952.1645714,1097.924571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,Rotterdam,0,0,0,0,0,0,279.4925714,115.6914286,395.184,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,Rotterdam,0,0,0,0,604.8777143,0,183.8468571,63.144,246.9908571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,Rotterdam,0,0,0,0,0,0,0,12.02742857,12.02742857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,Rotterdam,8,14.95530889,6.725681311,6.760560486,0,0,2.004571429,55.12571429,57.13028571,1,0,1,0.870886815,0,0,0,0,0,0,0,0,0,0,0,0,2.053848462,0
5788,Rotterdam,2,4.381684366,1.895706042,1.904425836,0,7.016,0,5.011428571,12.02742857,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.72774783,0
5789,Rotterdam,0,0,0,0,0,0,731.2331429,0,731.2331429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,Rotterdam,38,78.10914581,33.87555766,34.46980517,0,2.004571429,0,16.02674286,18.03131429,1,0,1,0.916722963,0,0,0,0,0,0,0,0,0,0,0,0,9.970065911,0
5791,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,Rotterdam,0,0,0,0,0,0,0,16.03657143,16.03657143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,Rotterdam,0,0,0,0,0,0,0,3.006857143,3.006857143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,Rotterdam,1,1.976556469,0.947853021,0.952212918,0,0,0,64.57485714,64.57485714,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.149588201,0
5795,Rotterdam,405,795.7910841,365.8804735,381.3605175,0,2.004571429,0,6.013714286,8.018285714,1,0,1,0.592264472,0,0,0,0,0,0,0,0,0,0,0,0,89.29750698,0
5796,Rotterdam,215.5714286,351.5845443,162.3826193,166.8183269,0,0,0,4.009142857,4.009142857,1,0,1,0.592075432,0,0,0,0,0,0,0,0,0,0,0,0,42.26916007,0
5797,Rotterdam,0,0,0,0,0,4.009142857,0,0,4.009142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,Rotterdam,0,0,0,0,0,0,0,7.016,7.016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,Rotterdam,2,3.953112937,1.895706042,1.904425836,0,0,0,0,0,1,0,1,0.497649609,0,0,0,0,0,0,0,0,0,0,0,0,0.299176401,0
5800,Rotterdam,0,0,0,0,0,224.3668571,0,29.06628571,253.4331429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,Rotterdam,3,5.501097977,2.414987635,2.428067325,0,17.03885714,0,0,17.03885714,1,0,1,0.663532811,0,0,0,0,0,0,0,0,0,0,0,0,0.448764602,0
5802,Rotterdam,1717.857143,3118.540857,1435.225693,1489.946051,0,68.584,9.020571429,96.648,174.2525714,1,0,1,0.593294861,0,0,0,0,0,0,0,0,0,0,0,0,358.5557213,145.908
5803,Rotterdam,298,547.4423991,252.0316288,261.9023067,0,1.002285714,0,5.011428571,6.013714286,1,0,1,0.594507586,0,0,0,0,0,0,0,0,0,0,0,0,62.5772838,0
5804,Rotterdam,0,0,0,0,0,0,0,445.2982857,445.2982857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,Rotterdam,0,0,0,0,0,0,0,322.5908571,322.5908571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,Rotterdam,1,1.976556469,0.947853021,0.952212918,0,10.02285714,376.1405714,228.376,614.5394286,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.149588201,0
5807,Rotterdam,93,171.3911802,78.72175953,82.12722993,0,1.002285714,6.013714286,36.08228571,43.09828571,1,0,1,0.588617817,0,0,0,0,0,0,0,0,0,0,0,0,19.48313123,0
5808,Rotterdam,1458.571429,2405.703538,1193.578418,1143.112601,0,53.12114286,0,1221.634286,1274.755429,1,0,1,0.592960837,0,0,0,0,0,0,0,0,0,0,0,0,268.463785,0
5809,Rotterdam,1135,1861.105878,937.3846075,887.9045189,386.176,19.04342857,230.3805714,132.7302857,382.1542857,1,0,1,0.592794952,0,0,0,0,0,0,0,0,0,0,0,0,198.068322,0
5810,Rotterdam,809,1432.319897,730.3845226,685.4831077,0,2.004571429,568.0057143,371.1291429,941.1394286,1,0,1,0.592996567,0,0,0,0,0,0,0,0,0,0,0,0,146.3025686,0
5811,Rotterdam,171,305.4197276,156.0828666,146.1141232,0,4.009142857,6.013714286,294.5268571,304.5497143,1,0,1,0.593687252,0,0,0,0,0,0,0,0,0,0,0,0,31.15101088,0
5812,Rotterdam,733,1331.38732,681.9191216,637.5434974,0,8.018285714,2.004571429,139.7462857,149.7691429,1,0,1,0.593377569,0,0,0,0,0,0,0,0,0,0,0,0,134.0767225,0
5813,Rotterdam,3,6.358240834,2.843559063,2.856638754,0,6.013714286,0,1.002285714,7.016,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.877336031,0
5814,Rotterdam,0,0,0,0,0,0,0,11.02514286,11.02514286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,Rotterdam,0,0,0,0,0,11.02514286,0,66.57942857,77.60457143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,Rotterdam,0,0,0,0,0,0,0,2.004571429,2.004571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,Rotterdam,0,0,0,0,0,0,0,238.6651429,238.6651429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,Rotterdam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,Rotterdam,46,99.0644547,42.74409611,46.37322279,0,0,2.004571429,0,2.004571429,1,0,1,1.103483915,0,0,0,0,0,0,0,0,0,0,0,0,12.4524858,0
5823,Rotterdam,360,711.1317573,308.655659,333.368079,0,276.4857143,5.011428571,113.6868571,395.184,1,0,1,1.105888019,0,0,0,0,0,0,0,0,0,0,0,0,90.7088951,324.5708571
